Datetime,GeneralDiffuseFlows
2/1/2017 0:00,0.059
2/1/2017 0:10,0.055
2/1/2017 0:20,0.029
2/1/2017 0:30,0.029
2/1/2017 0:40,0.062
2/1/2017 0:50,0.07
2/1/2017 1:00,0.077
2/1/2017 1:10,0.04
2/1/2017 1:20,0.048
2/1/2017 1:30,0.055
2/1/2017 1:40,0.07
2/1/2017 1:50,0.062
2/1/2017 2:00,0.048
2/1/2017 2:10,0.059
2/1/2017 2:20,0.07
2/1/2017 2:30,0.088
2/1/2017 2:40,0.095
2/1/2017 2:50,0.062
2/1/2017 3:00,0.07
2/1/2017 3:10,0.062
2/1/2017 3:20,0.073
2/1/2017 3:30,0.088
2/1/2017 3:40,0.062
2/1/2017 3:50,0.037
2/1/2017 4:00,0.029
2/1/2017 4:10,0.04
2/1/2017 4:20,0.066
2/1/2017 4:30,0.059
2/1/2017 4:40,0.066
2/1/2017 4:50,0.077
2/1/2017 5:00,0.062
2/1/2017 5:10,0.033
2/1/2017 5:20,0.044
2/1/2017 5:30,0.07
2/1/2017 5:40,0.059
2/1/2017 5:50,0.055
2/1/2017 6:00,0.048
2/1/2017 6:10,0.095
2/1/2017 6:20,0.066
2/1/2017 6:30,0.062
2/1/2017 6:40,0.102
2/1/2017 6:50,0.084
2/1/2017 7:00,0.073
2/1/2017 7:10,0.081
2/1/2017 7:20,0.055
2/1/2017 7:30,0.088
2/1/2017 7:40,0.062
2/1/2017 7:50,0.099
2/1/2017 8:00,0.721
2/1/2017 8:10,2.734
2/1/2017 8:20,8.27
2/1/2017 8:30,20.2
2/1/2017 8:40,52.75
2/1/2017 8:50,78.7
2/1/2017 9:00,135
2/1/2017 9:10,163.6
2/1/2017 9:20,146.6
2/1/2017 9:30,152.1
2/1/2017 9:40,230.4
2/1/2017 9:50,267.8
2/1/2017 10:00,339.4
2/1/2017 10:10,354.8
2/1/2017 10:20,372.4
2/1/2017 10:30,418.7
2/1/2017 10:40,478.3
2/1/2017 10:50,530.1
2/1/2017 11:00,499
2/1/2017 11:10,543.1
2/1/2017 11:20,562.7
2/1/2017 11:30,618.9
2/1/2017 11:40,626.3
2/1/2017 11:50,542.1
2/1/2017 12:00,554.8
2/1/2017 12:10,567.5
2/1/2017 12:20,571.7
2/1/2017 12:30,571.5
2/1/2017 12:40,574.5
2/1/2017 12:50,581.9
2/1/2017 13:00,581.4
2/1/2017 13:10,582.6
2/1/2017 13:20,583
2/1/2017 13:30,584.4
2/1/2017 13:40,582.3
2/1/2017 13:50,578.7
2/1/2017 14:00,576.7
2/1/2017 14:10,572.2
2/1/2017 14:20,565
2/1/2017 14:30,555.8
2/1/2017 14:40,543.4
2/1/2017 14:50,530.1
2/1/2017 15:00,514.9
2/1/2017 15:10,498.7
2/1/2017 15:20,483.1
2/1/2017 15:30,466
2/1/2017 15:40,442.9
2/1/2017 15:50,422.7
2/1/2017 16:00,399.6
2/1/2017 16:10,376.1
2/1/2017 16:20,351
2/1/2017 16:30,325.7
2/1/2017 16:40,296.4
2/1/2017 16:50,268.8
2/1/2017 17:00,239.6
2/1/2017 17:10,211.5
2/1/2017 17:20,182.6
2/1/2017 17:30,155.6
2/1/2017 17:40,129.2
2/1/2017 17:50,105.9
2/1/2017 18:00,82.6
2/1/2017 18:10,60.11
2/1/2017 18:20,38.47
2/1/2017 18:30,12.9
2/1/2017 18:40,6.313
2/1/2017 18:50,2.712
2/1/2017 19:00,0.692
2/1/2017 19:10,0.099
2/1/2017 19:20,0.059
2/1/2017 19:30,0.095
2/1/2017 19:40,0.066
2/1/2017 19:50,0.11
2/1/2017 20:00,0.051
2/1/2017 20:10,0.044
2/1/2017 20:20,0.062
2/1/2017 20:30,0.066
2/1/2017 20:40,0.044
2/1/2017 20:50,0.059
2/1/2017 21:00,0.051
2/1/2017 21:10,0.062
2/1/2017 21:20,0.037
2/1/2017 21:30,0.088
2/1/2017 21:40,0.033
2/1/2017 21:50,0.051
2/1/2017 22:00,0.044
2/1/2017 22:10,0.051
2/1/2017 22:20,0.059
2/1/2017 22:30,0.066
2/1/2017 22:40,0.073
2/1/2017 22:50,0.055
2/1/2017 23:00,0.033
2/1/2017 23:10,0.051
2/1/2017 23:20,0.07
2/1/2017 23:30,0.066
2/1/2017 23:40,0.04
2/1/2017 23:50,0.037
2/2/2017 0:00,0.066
2/2/2017 0:10,0.077
2/2/2017 0:20,0.048
2/2/2017 0:30,0.044
2/2/2017 0:40,0.037
2/2/2017 0:50,0.091
2/2/2017 1:00,0.066
2/2/2017 1:10,0.04
2/2/2017 1:20,0.04
2/2/2017 1:30,0.099
2/2/2017 1:40,0.07
2/2/2017 1:50,0.055
2/2/2017 2:00,0.073
2/2/2017 2:10,0.051
2/2/2017 2:20,0.055
2/2/2017 2:30,0.048
2/2/2017 2:40,0.059
2/2/2017 2:50,0.066
2/2/2017 3:00,0.062
2/2/2017 3:10,0.088
2/2/2017 3:20,0.04
2/2/2017 3:30,0.051
2/2/2017 3:40,0.048
2/2/2017 3:50,0.04
2/2/2017 4:00,0.051
2/2/2017 4:10,0.051
2/2/2017 4:20,0.077
2/2/2017 4:30,0.084
2/2/2017 4:40,0.048
2/2/2017 4:50,0.055
2/2/2017 5:00,0.029
2/2/2017 5:10,0.07
2/2/2017 5:20,0.037
2/2/2017 5:30,0.051
2/2/2017 5:40,0.081
2/2/2017 5:50,0.084
2/2/2017 6:00,0.048
2/2/2017 6:10,0.066
2/2/2017 6:20,0.073
2/2/2017 6:30,0.055
2/2/2017 6:40,0.048
2/2/2017 6:50,0.048
2/2/2017 7:00,0.073
2/2/2017 7:10,0.059
2/2/2017 7:20,0.055
2/2/2017 7:30,0.059
2/2/2017 7:40,0.088
2/2/2017 7:50,0.077
2/2/2017 8:00,0.49
2/2/2017 8:10,1.124
2/2/2017 8:20,4.063
2/2/2017 8:30,21.07
2/2/2017 8:40,37.44
2/2/2017 8:50,48.88
2/2/2017 9:00,60.03
2/2/2017 9:10,96.3
2/2/2017 9:20,92.2
2/2/2017 9:30,174.4
2/2/2017 9:40,153.2
2/2/2017 9:50,135.5
2/2/2017 10:00,149.8
2/2/2017 10:10,247.3
2/2/2017 10:20,288.5
2/2/2017 10:30,355.2
2/2/2017 10:40,390
2/2/2017 10:50,421.4
2/2/2017 11:00,460.2
2/2/2017 11:10,501.9
2/2/2017 11:20,531.7
2/2/2017 11:30,466.8
2/2/2017 11:40,525.6
2/2/2017 11:50,279.9
2/2/2017 12:00,521.5
2/2/2017 12:10,621.8
2/2/2017 12:20,579.8
2/2/2017 12:30,590
2/2/2017 12:40,611.5
2/2/2017 12:50,606.5
2/2/2017 13:00,661.3
2/2/2017 13:10,638.6
2/2/2017 13:20,651.6
2/2/2017 13:30,475.8
2/2/2017 13:40,580.3
2/2/2017 13:50,274.3
2/2/2017 14:00,702
2/2/2017 14:10,546.7
2/2/2017 14:20,556.5
2/2/2017 14:30,233.1
2/2/2017 14:40,207.1
2/2/2017 14:50,220.4
2/2/2017 15:00,176.8
2/2/2017 15:10,145.9
2/2/2017 15:20,113
2/2/2017 15:30,86
2/2/2017 15:40,58.8
2/2/2017 15:50,58.86
2/2/2017 16:00,53.69
2/2/2017 16:10,68.21
2/2/2017 16:20,89.9
2/2/2017 16:30,73.7
2/2/2017 16:40,59.35
2/2/2017 16:50,45.89
2/2/2017 17:00,51.06
2/2/2017 17:10,47.64
2/2/2017 17:20,66.52
2/2/2017 17:30,80.5
2/2/2017 17:40,159.1
2/2/2017 17:50,55.73
2/2/2017 18:00,27.22
2/2/2017 18:10,16.1
2/2/2017 18:20,12.9
2/2/2017 18:30,9.09
2/2/2017 18:40,4.447
2/2/2017 18:50,1.471
2/2/2017 19:00,0.381
2/2/2017 19:10,0.077
2/2/2017 19:20,0.095
2/2/2017 19:30,0.07
2/2/2017 19:40,0.084
2/2/2017 19:50,0.066
2/2/2017 20:00,0.077
2/2/2017 20:10,0.04
2/2/2017 20:20,0.077
2/2/2017 20:30,0.048
2/2/2017 20:40,0.066
2/2/2017 20:50,0.044
2/2/2017 21:00,0.066
2/2/2017 21:10,0.073
2/2/2017 21:20,0.081
2/2/2017 21:30,0.037
2/2/2017 21:40,0.048
2/2/2017 21:50,0.055
2/2/2017 22:00,0.066
2/2/2017 22:10,0.048
2/2/2017 22:20,0.073
2/2/2017 22:30,0.059
2/2/2017 22:40,0.062
2/2/2017 22:50,0.051
2/2/2017 23:00,0.048
2/2/2017 23:10,0.044
2/2/2017 23:20,0.059
2/2/2017 23:30,0.081
2/2/2017 23:40,0.048
2/2/2017 23:50,0.048
2/3/2017 0:00,0.073
2/3/2017 0:10,0.081
2/3/2017 0:20,0.044
2/3/2017 0:30,0.066
2/3/2017 0:40,0.077
2/3/2017 0:50,0.066
2/3/2017 1:00,0.044
2/3/2017 1:10,0.077
2/3/2017 1:20,0.062
2/3/2017 1:30,0.051
2/3/2017 1:40,0.077
2/3/2017 1:50,0.066
2/3/2017 2:00,0.062
2/3/2017 2:10,0.048
2/3/2017 2:20,0.084
2/3/2017 2:30,0.081
2/3/2017 2:40,0.081
2/3/2017 2:50,0.07
2/3/2017 3:00,0.081
2/3/2017 3:10,0.07
2/3/2017 3:20,0.062
2/3/2017 3:30,0.073
2/3/2017 3:40,0.106
2/3/2017 3:50,0.062
2/3/2017 4:00,0.088
2/3/2017 4:10,0.055
2/3/2017 4:20,0.091
2/3/2017 4:30,0.07
2/3/2017 4:40,0.055
2/3/2017 4:50,0.066
2/3/2017 5:00,0.055
2/3/2017 5:10,0.077
2/3/2017 5:20,0.066
2/3/2017 5:30,0.055
2/3/2017 5:40,0.062
2/3/2017 5:50,0.051
2/3/2017 6:00,0.044
2/3/2017 6:10,0.062
2/3/2017 6:20,0.084
2/3/2017 6:30,0.062
2/3/2017 6:40,0.048
2/3/2017 6:50,0.066
2/3/2017 7:00,0.055
2/3/2017 7:10,0.077
2/3/2017 7:20,0.081
2/3/2017 7:30,0.051
2/3/2017 7:40,0.048
2/3/2017 7:50,0.084
2/3/2017 8:00,0.187
2/3/2017 8:10,1.372
2/3/2017 8:20,4.048
2/3/2017 8:30,8.49
2/3/2017 8:40,21.79
2/3/2017 8:50,26.85
2/3/2017 9:00,55.07
2/3/2017 9:10,83
2/3/2017 9:20,176.1
2/3/2017 9:30,73.4
2/3/2017 9:40,41.56
2/3/2017 9:50,80.6
2/3/2017 10:00,130.4
2/3/2017 10:10,132.9
2/3/2017 10:20,138.2
2/3/2017 10:30,187.5
2/3/2017 10:40,374.2
2/3/2017 10:50,581.7
2/3/2017 11:00,259.3
2/3/2017 11:10,222.1
2/3/2017 11:20,253.1
2/3/2017 11:30,199.3
2/3/2017 11:40,184
2/3/2017 11:50,169.9
2/3/2017 12:00,354.1
2/3/2017 12:10,196.8
2/3/2017 12:20,195.1
2/3/2017 12:30,342
2/3/2017 12:40,335.1
2/3/2017 12:50,435.4
2/3/2017 13:00,308.2
2/3/2017 13:10,284.7
2/3/2017 13:20,613.8
2/3/2017 13:30,632
2/3/2017 13:40,632.9
2/3/2017 13:50,670.2
2/3/2017 14:00,532
2/3/2017 14:10,172.2
2/3/2017 14:20,97.8
2/3/2017 14:30,99.9
2/3/2017 14:40,190.3
2/3/2017 14:50,200.4
2/3/2017 15:00,182.5
2/3/2017 15:10,201.1
2/3/2017 15:20,165.2
2/3/2017 15:30,95.3
2/3/2017 15:40,60.28
2/3/2017 15:50,68.73
2/3/2017 16:00,30.32
2/3/2017 16:10,46.32
2/3/2017 16:20,85.1
2/3/2017 16:30,72.5
2/3/2017 16:40,63.11
2/3/2017 16:50,69.4
2/3/2017 17:00,80.1
2/3/2017 17:10,81.9
2/3/2017 17:20,41.13
2/3/2017 17:30,37.53
2/3/2017 17:40,53.04
2/3/2017 17:50,56.95
2/3/2017 18:00,46.11
2/3/2017 18:10,29.31
2/3/2017 18:20,20.67
2/3/2017 18:30,8.99
2/3/2017 18:40,3.59
2/3/2017 18:50,1.453
2/3/2017 19:00,0.344
2/3/2017 19:10,0.077
2/3/2017 19:20,0.066
2/3/2017 19:30,0.088
2/3/2017 19:40,0.048
2/3/2017 19:50,0.073
2/3/2017 20:00,0.059
2/3/2017 20:10,0.044
2/3/2017 20:20,0.04
2/3/2017 20:30,0.048
2/3/2017 20:40,0.077
2/3/2017 20:50,0.037
2/3/2017 21:00,0.088
2/3/2017 21:10,0.051
2/3/2017 21:20,0.07
2/3/2017 21:30,0.04
2/3/2017 21:40,0.088
2/3/2017 21:50,0.081
2/3/2017 22:00,0.062
2/3/2017 22:10,0.059
2/3/2017 22:20,0.044
2/3/2017 22:30,0.081
2/3/2017 22:40,0.044
2/3/2017 22:50,0.059
2/3/2017 23:00,0.084
2/3/2017 23:10,0.066
2/3/2017 23:20,0.055
2/3/2017 23:30,0.04
2/3/2017 23:40,0.081
2/3/2017 23:50,0.059
2/4/2017 0:00,0.066
2/4/2017 0:10,0.051
2/4/2017 0:20,0.066
2/4/2017 0:30,0.062
2/4/2017 0:40,0.081
2/4/2017 0:50,0.048
2/4/2017 1:00,0.022
2/4/2017 1:10,0.044
2/4/2017 1:20,0.04
2/4/2017 1:30,0.048
2/4/2017 1:40,0.081
2/4/2017 1:50,0.033
2/4/2017 2:00,0.062
2/4/2017 2:10,0.081
2/4/2017 2:20,0.095
2/4/2017 2:30,0.077
2/4/2017 2:40,0.029
2/4/2017 2:50,0.055
2/4/2017 3:00,0.04
2/4/2017 3:10,0.066
2/4/2017 3:20,0.044
2/4/2017 3:30,0.059
2/4/2017 3:40,0.077
2/4/2017 3:50,0.044
2/4/2017 4:00,0.091
2/4/2017 4:10,0.081
2/4/2017 4:20,0.088
2/4/2017 4:30,0.081
2/4/2017 4:40,0.084
2/4/2017 4:50,0.062
2/4/2017 5:00,0.059
2/4/2017 5:10,0.073
2/4/2017 5:20,0.11
2/4/2017 5:30,0.084
2/4/2017 5:40,0.062
2/4/2017 5:50,0.073
2/4/2017 6:00,0.062
2/4/2017 6:10,0.113
2/4/2017 6:20,0.051
2/4/2017 6:30,0.11
2/4/2017 6:40,0.102
2/4/2017 6:50,0.095
2/4/2017 7:00,0.07
2/4/2017 7:10,0.081
2/4/2017 7:20,0.091
2/4/2017 7:30,0.091
2/4/2017 7:40,0.102
2/4/2017 7:50,0.095
2/4/2017 8:00,0.15
2/4/2017 8:10,0.388
2/4/2017 8:20,2.159
2/4/2017 8:30,5.841
2/4/2017 8:40,10.97
2/4/2017 8:50,16.95
2/4/2017 9:00,17.22
2/4/2017 9:10,23.07
2/4/2017 9:20,17.13
2/4/2017 9:30,20.27
2/4/2017 9:40,42.32
2/4/2017 9:50,60.89
2/4/2017 10:00,68.03
2/4/2017 10:10,86.8
2/4/2017 10:20,149.1
2/4/2017 10:30,131.2
2/4/2017 10:40,120.8
2/4/2017 10:50,169.8
2/4/2017 11:00,123.8
2/4/2017 11:10,75.7
2/4/2017 11:20,157.3
2/4/2017 11:30,187.9
2/4/2017 11:40,119.5
2/4/2017 11:50,370
2/4/2017 12:00,458.1
2/4/2017 12:10,320.9
2/4/2017 12:20,596
2/4/2017 12:30,315.9
2/4/2017 12:40,306.1
2/4/2017 12:50,388.6
2/4/2017 13:00,495.5
2/4/2017 13:10,275
2/4/2017 13:20,674.2
2/4/2017 13:30,564.7
2/4/2017 13:40,461.4
2/4/2017 13:50,178.2
2/4/2017 14:00,393.6
2/4/2017 14:10,469.6
2/4/2017 14:20,456.1
2/4/2017 14:30,441.9
2/4/2017 14:40,573.2
2/4/2017 14:50,405.3
2/4/2017 15:00,537.5
2/4/2017 15:10,496.5
2/4/2017 15:20,493.3
2/4/2017 15:30,232.7
2/4/2017 15:40,199.1
2/4/2017 15:50,121.3
2/4/2017 16:00,58.19
2/4/2017 16:10,50.23
2/4/2017 16:20,124.6
2/4/2017 16:30,118.8
2/4/2017 16:40,161
2/4/2017 16:50,281.6
2/4/2017 17:00,262.6
2/4/2017 17:10,237.2
2/4/2017 17:20,208.9
2/4/2017 17:30,181.9
2/4/2017 17:40,165
2/4/2017 17:50,120.1
2/4/2017 18:00,79.9
2/4/2017 18:10,40.86
2/4/2017 18:20,30.49
2/4/2017 18:30,17.22
2/4/2017 18:40,7.4
2/4/2017 18:50,3.016
2/4/2017 19:00,0.882
2/4/2017 19:10,0.176
2/4/2017 19:20,0.066
2/4/2017 19:30,0.059
2/4/2017 19:40,0.091
2/4/2017 19:50,0.077
2/4/2017 20:00,0.051
2/4/2017 20:10,0.055
2/4/2017 20:20,0.066
2/4/2017 20:30,0.081
2/4/2017 20:40,0.055
2/4/2017 20:50,0.059
2/4/2017 21:00,0.026
2/4/2017 21:10,0.037
2/4/2017 21:20,0.081
2/4/2017 21:30,0.066
2/4/2017 21:40,0.04
2/4/2017 21:50,0.055
2/4/2017 22:00,0.059
2/4/2017 22:10,0.07
2/4/2017 22:20,0.084
2/4/2017 22:30,0.084
2/4/2017 22:40,0.081
2/4/2017 22:50,0.081
2/4/2017 23:00,0.037
2/4/2017 23:10,0.073
2/4/2017 23:20,0.055
2/4/2017 23:30,0.059
2/4/2017 23:40,0.059
2/4/2017 23:50,0.037
2/5/2017 0:00,0.037
2/5/2017 0:10,0.07
2/5/2017 0:20,0.033
2/5/2017 0:30,0.066
2/5/2017 0:40,0.055
2/5/2017 0:50,0.062
2/5/2017 1:00,0.029
2/5/2017 1:10,0.055
2/5/2017 1:20,0.088
2/5/2017 1:30,0.07
2/5/2017 1:40,0.059
2/5/2017 1:50,0.062
2/5/2017 2:00,0.055
2/5/2017 2:10,0.059
2/5/2017 2:20,0.066
2/5/2017 2:30,0.059
2/5/2017 2:40,0.051
2/5/2017 2:50,0.066
2/5/2017 3:00,0.055
2/5/2017 3:10,0.044
2/5/2017 3:20,0.033
2/5/2017 3:30,0.059
2/5/2017 3:40,0.048
2/5/2017 3:50,0.081
2/5/2017 4:00,0.055
2/5/2017 4:10,0.07
2/5/2017 4:20,0.062
2/5/2017 4:30,0.037
2/5/2017 4:40,0.062
2/5/2017 4:50,0.073
2/5/2017 5:00,0.04
2/5/2017 5:10,0.095
2/5/2017 5:20,0.084
2/5/2017 5:30,0.044
2/5/2017 5:40,0.077
2/5/2017 5:50,0.077
2/5/2017 6:00,0.062
2/5/2017 6:10,0.048
2/5/2017 6:20,0.044
2/5/2017 6:30,0.062
2/5/2017 6:40,0.066
2/5/2017 6:50,0.059
2/5/2017 7:00,0.091
2/5/2017 7:10,0.07
2/5/2017 7:20,0.033
2/5/2017 7:30,0.051
2/5/2017 7:40,0.073
2/5/2017 7:50,0.172
2/5/2017 8:00,0.897
2/5/2017 8:10,3.722
2/5/2017 8:20,8.17
2/5/2017 8:30,17.14
2/5/2017 8:40,74.3
2/5/2017 8:50,105.1
2/5/2017 9:00,140.1
2/5/2017 9:10,171.7
2/5/2017 9:20,203.9
2/5/2017 9:30,200.7
2/5/2017 9:40,233.8
2/5/2017 9:50,263.3
2/5/2017 10:00,302.1
2/5/2017 10:10,319.8
2/5/2017 10:20,348
2/5/2017 10:30,374.3
2/5/2017 10:40,399.7
2/5/2017 10:50,423
2/5/2017 11:00,444.8
2/5/2017 11:10,464.3
2/5/2017 11:20,486.3
2/5/2017 11:30,507
2/5/2017 11:40,524
2/5/2017 11:50,541.8
2/5/2017 12:00,554
2/5/2017 12:10,569.2
2/5/2017 12:20,581.9
2/5/2017 12:30,591
2/5/2017 12:40,598.6
2/5/2017 12:50,603.7
2/5/2017 13:00,609.5
2/5/2017 13:10,616.2
2/5/2017 13:20,614.2
2/5/2017 13:30,612.6
2/5/2017 13:40,612.6
2/5/2017 13:50,609.4
2/5/2017 14:00,603.1
2/5/2017 14:10,594.2
2/5/2017 14:20,584.6
2/5/2017 14:30,574.5
2/5/2017 14:40,562.5
2/5/2017 14:50,548.9
2/5/2017 15:00,535
2/5/2017 15:10,521.1
2/5/2017 15:20,503.3
2/5/2017 15:30,485.1
2/5/2017 15:40,465.7
2/5/2017 15:50,445
2/5/2017 16:00,420.1
2/5/2017 16:10,392.3
2/5/2017 16:20,371.1
2/5/2017 16:30,346.3
2/5/2017 16:40,313.5
2/5/2017 16:50,287.8
2/5/2017 17:00,256.8
2/5/2017 17:10,227
2/5/2017 17:20,199.5
2/5/2017 17:30,171.3
2/5/2017 17:40,143.5
2/5/2017 17:50,117.7
2/5/2017 18:00,93.2
2/5/2017 18:10,69.91
2/5/2017 18:20,49.38
2/5/2017 18:30,26.55
2/5/2017 18:40,8.14
2/5/2017 18:50,3.931
2/5/2017 19:00,1.255
2/5/2017 19:10,0.227
2/5/2017 19:20,0.062
2/5/2017 19:30,0.044
2/5/2017 19:40,0.033
2/5/2017 19:50,0.062
2/5/2017 20:00,0.07
2/5/2017 20:10,0.084
2/5/2017 20:20,0.062
2/5/2017 20:30,0.07
2/5/2017 20:40,0.051
2/5/2017 20:50,0.059
2/5/2017 21:00,0.059
2/5/2017 21:10,0.055
2/5/2017 21:20,0.081
2/5/2017 21:30,0.066
2/5/2017 21:40,0.066
2/5/2017 21:50,0.099
2/5/2017 22:00,0.059
2/5/2017 22:10,0.059
2/5/2017 22:20,0.055
2/5/2017 22:30,0.095
2/5/2017 22:40,0.04
2/5/2017 22:50,0.055
2/5/2017 23:00,0.088
2/5/2017 23:10,0.055
2/5/2017 23:20,0.04
2/5/2017 23:30,0.059
2/5/2017 23:40,0.066
2/5/2017 23:50,0.062
2/6/2017 0:00,0.066
2/6/2017 0:10,0.051
2/6/2017 0:20,0.066
2/6/2017 0:30,0.044
2/6/2017 0:40,0.048
2/6/2017 0:50,0.084
2/6/2017 1:00,0.051
2/6/2017 1:10,0.044
2/6/2017 1:20,0.07
2/6/2017 1:30,0.037
2/6/2017 1:40,0.055
2/6/2017 1:50,0.037
2/6/2017 2:00,0.07
2/6/2017 2:10,0.07
2/6/2017 2:20,0.066
2/6/2017 2:30,0.088
2/6/2017 2:40,0.059
2/6/2017 2:50,0.048
2/6/2017 3:00,0.044
2/6/2017 3:10,0.066
2/6/2017 3:20,0.062
2/6/2017 3:30,0.066
2/6/2017 3:40,0.059
2/6/2017 3:50,0.044
2/6/2017 4:00,0.062
2/6/2017 4:10,0.048
2/6/2017 4:20,0.062
2/6/2017 4:30,0.084
2/6/2017 4:40,0.095
2/6/2017 4:50,0.084
2/6/2017 5:00,0.059
2/6/2017 5:10,0.059
2/6/2017 5:20,0.066
2/6/2017 5:30,0.095
2/6/2017 5:40,0.081
2/6/2017 5:50,0.066
2/6/2017 6:00,0.07
2/6/2017 6:10,0.029
2/6/2017 6:20,0.088
2/6/2017 6:30,0.037
2/6/2017 6:40,0.07
2/6/2017 6:50,0.059
2/6/2017 7:00,0.062
2/6/2017 7:10,0.04
2/6/2017 7:20,0.048
2/6/2017 7:30,0.048
2/6/2017 7:40,0.07
2/6/2017 7:50,0.117
2/6/2017 8:00,0.747
2/6/2017 8:10,2.921
2/6/2017 8:20,6.513
2/6/2017 8:30,12.99
2/6/2017 8:40,35.65
2/6/2017 8:50,120.1
2/6/2017 9:00,146.2
2/6/2017 9:10,60.41
2/6/2017 9:20,127.7
2/6/2017 9:30,137
2/6/2017 9:40,35.83
2/6/2017 9:50,50.89
2/6/2017 10:00,89
2/6/2017 10:10,229.5
2/6/2017 10:20,358.6
2/6/2017 10:30,379.6
2/6/2017 10:40,403.8
2/6/2017 10:50,158.7
2/6/2017 11:00,157
2/6/2017 11:10,267.8
2/6/2017 11:20,463.9
2/6/2017 11:30,367.1
2/6/2017 11:40,285.8
2/6/2017 11:50,176.4
2/6/2017 12:00,475
2/6/2017 12:10,513.2
2/6/2017 12:20,209.3
2/6/2017 12:30,674
2/6/2017 12:40,275.4
2/6/2017 12:50,321.1
2/6/2017 13:00,631.2
2/6/2017 13:10,421
2/6/2017 13:20,666.7
2/6/2017 13:30,384.4
2/6/2017 13:40,223.2
2/6/2017 13:50,135.9
2/6/2017 14:00,222.3
2/6/2017 14:10,471.1
2/6/2017 14:20,668.6
2/6/2017 14:30,702
2/6/2017 14:40,702
2/6/2017 14:50,438.8
2/6/2017 15:00,111.5
2/6/2017 15:10,301.1
2/6/2017 15:20,573.9
2/6/2017 15:30,498.6
2/6/2017 15:40,448.7
2/6/2017 15:50,305.1
2/6/2017 16:00,447.1
2/6/2017 16:10,456.3
2/6/2017 16:20,212.3
2/6/2017 16:30,263.7
2/6/2017 16:40,281.7
2/6/2017 16:50,314.5
2/6/2017 17:00,307.6
2/6/2017 17:10,268.4
2/6/2017 17:20,212.6
2/6/2017 17:30,187.4
2/6/2017 17:40,158.1
2/6/2017 17:50,125.2
2/6/2017 18:00,97
2/6/2017 18:10,70.7
2/6/2017 18:20,49.38
2/6/2017 18:30,23.48
2/6/2017 18:40,8.05
2/6/2017 18:50,4.128
2/6/2017 19:00,1.329
2/6/2017 19:10,0.223
2/6/2017 19:20,0.059
2/6/2017 19:30,0.037
2/6/2017 19:40,0.044
2/6/2017 19:50,0.055
2/6/2017 20:00,0.07
2/6/2017 20:10,0.044
2/6/2017 20:20,0.059
2/6/2017 20:30,0.051
2/6/2017 20:40,0.033
2/6/2017 20:50,0.091
2/6/2017 21:00,0.051
2/6/2017 21:10,0.07
2/6/2017 21:20,0.062
2/6/2017 21:30,0.04
2/6/2017 21:40,0.055
2/6/2017 21:50,0.073
2/6/2017 22:00,0.048
2/6/2017 22:10,0.04
2/6/2017 22:20,0.073
2/6/2017 22:30,0.084
2/6/2017 22:40,0.051
2/6/2017 22:50,0.059
2/6/2017 23:00,0.073
2/6/2017 23:10,0.044
2/6/2017 23:20,0.066
2/6/2017 23:30,0.044
2/6/2017 23:40,0.044
2/6/2017 23:50,0.066
2/7/2017 0:00,0.044
2/7/2017 0:10,0.044
2/7/2017 0:20,0.033
2/7/2017 0:30,0.044
2/7/2017 0:40,0.037
2/7/2017 0:50,0.044
2/7/2017 1:00,0.051
2/7/2017 1:10,0.044
2/7/2017 1:20,0.077
2/7/2017 1:30,0.04
2/7/2017 1:40,0.029
2/7/2017 1:50,0.029
2/7/2017 2:00,0.07
2/7/2017 2:10,0.051
2/7/2017 2:20,0.059
2/7/2017 2:30,0.066
2/7/2017 2:40,0.033
2/7/2017 2:50,0.062
2/7/2017 3:00,0.044
2/7/2017 3:10,0.055
2/7/2017 3:20,0.051
2/7/2017 3:30,0.077
2/7/2017 3:40,0.062
2/7/2017 3:50,0.066
2/7/2017 4:00,0.055
2/7/2017 4:10,0.062
2/7/2017 4:20,0.066
2/7/2017 4:30,0.055
2/7/2017 4:40,0.102
2/7/2017 4:50,0.106
2/7/2017 5:00,0.04
2/7/2017 5:10,0.051
2/7/2017 5:20,0.066
2/7/2017 5:30,0.037
2/7/2017 5:40,0.081
2/7/2017 5:50,0.037
2/7/2017 6:00,0.051
2/7/2017 6:10,0.077
2/7/2017 6:20,0.07
2/7/2017 6:30,0.062
2/7/2017 6:40,0.092
2/7/2017 6:50,0.066
2/7/2017 7:00,0.066
2/7/2017 7:10,0.088
2/7/2017 7:20,0.044
2/7/2017 7:30,0.066
2/7/2017 7:40,0.055
2/7/2017 7:50,0.187
2/7/2017 8:00,1.102
2/7/2017 8:10,7.15
2/7/2017 8:20,12.33
2/7/2017 8:30,47.72
2/7/2017 8:40,80.9
2/7/2017 8:50,61.15
2/7/2017 9:00,56.36
2/7/2017 9:10,51.79
2/7/2017 9:20,71.2
2/7/2017 9:30,83.3
2/7/2017 9:40,100.5
2/7/2017 9:50,128.2
2/7/2017 10:00,119.3
2/7/2017 10:10,91.3
2/7/2017 10:20,90.5
2/7/2017 10:30,105
2/7/2017 10:40,169.2
2/7/2017 10:50,182.6
2/7/2017 11:00,200.7
2/7/2017 11:10,431
2/7/2017 11:20,343.5
2/7/2017 11:30,145.6
2/7/2017 11:40,116.2
2/7/2017 11:50,114.1
2/7/2017 12:00,185.5
